experiment,video,quality,bitrate,fps,width,height,source_file,clean_file,steg_file,source_frames,clean_frames,steg_frames,SC_Frames,SC_Y_PSNR,SC_U_PSNR,SC_V_PSNR,SC_YUV_PSNR,SS_Frames,SS_Y_PSNR,SS_U_PSNR,SS_V_PSNR,SS_YUV_PSNR,CS_Frames,CS_Y_MSE,CS_Y_PSNR,CS_U_MSE,CS_U_PSNR,CS_V_MSE,CS_V_PSNR,CS_YUV_MSE,CS_YUV_PSNR,CS_Y_Different_Pixels,CS_U_Different_Pixels,CS_V_Different_Pixels,CS_Y_Max_Abs_Diff,CS_U_Max_Abs_Diff,CS_V_Max_Abs_Diff,CS_Worst_Frame,CS_Worst_Frame_Y_MSE,CS_Worst_Frame_Y_PSNR,CS_Worst_Frame_Y_Different_Pixels,CS_Worst_Frame_Y_Max_Diff,status
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_3eob4\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,38.76217016217832,48.14977707931406,48.88555007819978,40.29844589092303,300,7.2947476236979165,39.50070089659872,0.4758565248842593,51.35604332188802,0.403685546875,52.07037160193782,5.0097554277584875,41.132638363913976,203516309,21803638,19327554,50,29,22,0,9.480182291666667,38.36263672527336,599876,20,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_eob2\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,32.436716103454216,41.503890602718066,40.40678059827784,33.90019443400577,300,34.05393504211677,32.80913057590171,3.2924562950102882,42.955603421427725,4.206952591306584,41.89112742944082,23.95252484246399,34.337290615993645,552687395,112543632,117249702,171,50,75,120,126.09023485725308,27.123989072197077,1888436,91,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_eob2\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,36.90438011031358,47.70820569843138,47.70683207038306,38.48845751495226,300,11.902827000144676,37.374302394121706,0.5762431712962963,50.52474568996729,0.6890728153935185,49.748152439636215,8.146103997878086,39.021304106278414,206833143,24073944,26990189,38,30,22,110,17.34120551215278,35.7400107573939,689681,22,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_eob4\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,28.335871664670936,41.042469768278124,39.96080842709094,29.96587376668544,300,92.13386277488426,28.486610812318297,3.750525507973251,42.38988237347325,4.8669319444444445,41.258250874328866,62.858818091992454,30.14714149966677,566234551,113456033,117688315,203,47,62,50,175.30243200231482,25.69292419686501,1920088,157,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_eob4\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,33.84457754062645,47.63188052316474,48.58570890700175,35.52441533083763,300,25.502882197627315,34.06491096049987,0.6055185619212963,50.30952900066903,0.4603843171296296,51.499598397851955,17.179571944926696,35.78068022343134,208024313,25568634,21661371,54,28,23,57,71.63235568576388,29.579711273624216,642391,46,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_all\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,28.854255101276102,40.58623493319104,39.67284458974424,30.45535634076098,300,81.76067109053498,29.00535913379131,4.371779597479424,41.724221019203654,5.268357876800412,40.91405092178664,56.113803639403294,30.64010652784374,571312162,116165490,122072341,169,43,74,113,140.26788917824075,26.661220993108277,2014952,74,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_all\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,34.180618212330394,47.70865401698384,47.70308404860306,35.846152046123606,300,23.537050405092593,34.41328323475785,0.5895612847222222,50.4255140430653,0.670053587962963,49.86970823799992,15.901302748842593,36.11647654569046,219646512,25309701,26913560,71,26,23,262,41.328515625,31.968305536372142,833447,64,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_dct\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,34.37247534190185,42.88029185239006,41.36783021100377,35.77835060470575,300,20.688890891846707,34.97343151616469,2.082579385288066,44.94478795718045,3.058625411522634,43.2755406847626,14.649461394032922,36.47258703269894,527932051,101886395,106658945,169,49,55,297,34.60588300540123,32.7393042567054,1729770,89,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_dct\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,40.20988275116028,48.28432348808822,48.65388884623037,41.65783940018936,300,4.847574207899306,41.27555894775857,0.4407683449074074,51.68869964057051,0.4455090856481482,51.64223795465568,3.3794290436921295,42.84237028672945,179095257,20461475,20993503,41,27,24,180,7.61470703125,39.31427161949504,651512,14,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_double_adst\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,33.920763628023934,42.73462261773212,41.05600185883098,35.34260134271578,300,23.339845510223764,34.44982383806347,2.170301903292181,44.765602095935904,3.3709373971193415,42.85329673709762,16.483436890217764,35.96032591198832,524071627,102349845,109723163,167,43,67,180,58.19077305169753,30.48226234128935,1651909,39,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_double_adst\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,39.452280245648595,48.13440398945018,49.00475621035754,40.953678902731525,300,6.032018218315972,40.32617716318171,0.48616293402777777,51.262985165227505,0.3809507957175926,52.32211475817789,4.1658644338348765,41.93375227900304,189334564,21716566,18481052,55,29,20,0,18.914559461805556,35.36284130255534,586019,24,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_mix\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,31.824465833614187,42.15453209438593,40.96820154543407,33.358542777553616,300,39.783893793402775,32.13373074029442,2.6660200231481483,43.872169540083384,3.5356981738683126,42.64605176647416,27.55621556177126,33.72860787454312,555163895,106450467,111376717,158,48,73,60,84.52987268518518,28.860701460051562,2006723,89,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_mix\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,38.49929461087196,47.785531433707185,47.86183113198163,40.01363425320509,300,7.836824544270834,39.189402372476195,0.5614013310185185,50.638069229055915,0.6178625578703704,50.22188482861586,5.421093677662037,40.789934488206335,194088715,24869745,26589275,49,29,19,271,13.04189453125,36.97739677086743,714349,25,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_other\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,30.999184916004573,41.3452272189899,40.696367408204644,32.5486566990982,300,48.61747354520319,31.26287974313817,3.51889012345679,42.666746545673604,3.849186226851852,42.27711437734438,33.6396617551869,32.8622874052546,532070930,109386574,109381294,196,45,68,179,70.77472125771605,29.63202193271945,1818263,80,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\transform_type_other\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,39.333088749079764,48.27898584489928,48.87840606764307,40.84247136866782,300,6.228527434172454,40.18694979185721,0.4423235387731482,51.67340309385993,0.40071238425925926,52.10247596093443,4.292857609953704,41.803338772887614,191405507,20098564,19476375,50,21,20,271,10.27520724826389,38.01289770624458,748217,21,OK
hidden_bit_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\0\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,38.47802618502637,44.042146127325594,42.5200591907783,39.564528523720824,300,6.259432736947017,40.16545383947665,1.3054234953703703,46.97328935886323,1.9583993891460905,45.21179095865334,4.716925638717421,41.394213311240634,403423207,75309004,80265341,139,44,59,24,17.83319782021605,35.61851133724625,1525278,92,OK
hidden_bit_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\0\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.59964992785798,48.529744509476714,49.12524974736041,44.75212954963779,300,1.4989877785011574,46.37282268880969,0.38904331597222225,52.23082402625955,0.35825457175925923,52.588886196431886,1.1238748336226851,47.62362414487066,128065337,18843800,17891364,26,29,23,271,1.7543630642361112,45.689608855906584,446007,14,OK
hidden_bit_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\0_1\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,38.466300419330175,44.030551817714,42.512961350881184,39.553200936919865,300,6.283559665959362,40.14874617559249,1.306151266718107,46.97086884926741,1.9646573109567902,45.197935521816646,4.734174540252058,41.37836095346037,404519692,75437635,80175157,163,44,77,24,17.64221161265432,35.66527333872212,1520564,163,OK
hidden_bit_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\0_1\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.596073495637874,48.544847863358555,49.117416968287245,44.74959569580739,300,1.50845400390625,46.345482887528306,0.3919464554398148,52.198536196008874,0.36352078993055553,52.52551107450215,1.131547210165895,47.59407682659515,129587560,19059716,18200666,38,21,26,263,1.7507411024305555,45.69858433002033,444378,16,OK
hidden_bit_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\1\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,38.48563144585008,44.03507638797227,42.518509286135654,39.57048689526123,300,6.255881595614712,40.1679184058239,1.3072260673868312,46.96729661329675,1.963139744084362,45.20129145361339,4.71564869898834,41.39538916814161,404048406,75466138,80213167,162,50,65,24,17.916214313271606,35.598341120453284,1518777,162,OK
hidden_bit_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\hidden_bit_test\1\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.598113284532886,48.5381860857773,49.118399404818696,44.75096523169832,300,1.5065764793113425,46.350891779286734,0.3936922019675926,52.179235482518855,0.36438310185185185,52.51522132365685,1.1307302035108024,47.597213678824374,129719667,19106640,18281158,42,21,20,263,1.7741482204861112,45.6409046090196,456880,15,OK
lag_frame_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\lag_frame_test\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,41.44838149683559,46.81309130247557,45.33170109422923,42.509188778512026,300,7.569337770061728,39.340224754746465,1.8483661844135801,45.46292346301985,2.640785673868313,43.91347205565352,5.794417156421468,40.500706027909246,436555073,89940776,93556348,171,41,67,24,21.599673514660495,34.78633174154617,1600448,171,OK
lag_frame_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\lag_frame_test\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,44.93037609509293,49.73208959956138,50.37727226157493,46.06894256032361,300,1.652833521412037,45.94851248599042,0.46846271701388886,51.42405327948144,0.42809719328703705,51.815379803682134,1.2513156659915123,47.157134790682775,147680570,22422480,21099875,30,27,19,265,2.506028645833333,44.14094329861718,593848,15,OK
StegAV1,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,38.49016072446712,44.05264613661433,42.5311882336597,39.57648102579097,300,5.461689580118313,40.757533478677004,1.0592663065843622,47.88075202516246,1.6226645640432098,46.02851608781202,4.088114865183471,42.01557271046901,343398812,61588810,66274159,164,50,68,24,17.83695987654321,35.61759525477561,1523339,164,OK
StegAV1,Fallout4,Low,1200,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_Low\Fallout4_1080p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Fallout4_1080p_60_Low\Fallout4_1080p_60_Low_hidden_test.yuv,3602,300,300,300,33.60708874092834,40.085382323572496,38.21696773653788,34.78854331780895,300,33.59906275482444,40.092995529829736,38.226958465948655,34.78264703124599,300,15.865700069122942,36.12621120898596,2.8789017554012344,43.53853516349375,4.2739704218106995,41.822488485824074,11.76927874228395,37.423305121148765,474096571,97183808,100046472,204,73,99,24,35.89500530478395,32.58046339016086,1705696,135,OK
StegAV1,Fallout4,Middle,5000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_Middle\Fallout4_1080p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Fallout4_1080p_60_Middle\Fallout4_1080p_60_Middle_hidden_test.yuv,3602,300,300,300,37.20771144919043,43.1285430608687,41.546076572541004,38.338973210744804,300,37.20218313957447,43.13040996635017,41.54166652095941,38.333942741948746,300,6.057733508551955,40.30770196907561,1.0303137217078189,48.0011087707406,1.6000284529320987,46.089526551860274,4.476879368141289,41.62104968619022,310505869,54386840,58617494,151,51,76,24,21.66759162808642,34.77269719080119,1546537,139,OK
StegAV1,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.6047002404813,48.54105768886718,49.12968555156249,44.75757952768109,300,1.1956824544270834,47.35464504460563,0.31899192708333335,53.09300668618018,0.29361867766203703,53.45296682418311,0.8992234037422839,48.59212759280091,103545628,15403319,14620679,41,27,23,59,1.682961154513889,45.870062690007984,415973,18,OK
StegAV1,Johnny,Low,1200,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,601,300,300,300,42.031482608534944,47.54284943884271,48.11379316898342,43.25433918611668,300,41.9647256749079,47.447278867745936,48.007968188863984,43.183652756055764,300,1.9341522497106483,45.265897036303784,0.4933547743055556,51.19921025543469,0.4509246672453704,51.589763673987164,1.4468147400655864,46.52667436188517,119945982,18398831,17454574,55,35,47,30,2.494411892361111,44.16112192475318,396963,35,OK
StegAV1,Johnny,Middle,2500,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_Middle\Johnny_720p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\Johnny_720p_60_Middle\Johnny_720p_60_Middle_hidden_test.yuv,601,300,300,300,42.839162823626715,48.18403273626225,48.760664034961714,44.042606665807,300,42.82162707219566,48.17451506632232,48.74084843003919,44.02545716822164,300,1.6422478913483796,45.976416479632796,0.39500808738425924,52.1647437341765,0.36471688368055555,52.51124492482626,1.2214527560763888,47.26203687079634,123181684,17134521,16508761,41,31,20,270,1.943298611111111,45.245408205905974,437151,18,OK
StegAV1,SpeedBag,High,8000,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_High\speed_bag_1080p_30_High_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\speed_bag_1080p_30_High\speed_bag_1080p_30_High_hidden_test.yuv,570,150,150,150,44.82257594060983,50.4505627017324,48.57959533394986,45.88803850630931,150,44.82052819155544,50.454835941765026,48.581430547752326,45.88670706715863,150,0.871607561728395,48.72759371507242,0.226544637345679,54.57926574638492,0.33721593364197533,52.85172273772562,0.675031802983539,49.83756126503711,112911515,15990011,20678589,54,13,15,78,1.4460392554012345,46.52900278025073,909603,18,OK
StegAV1,SpeedBag,Low,1200,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_Low\speed_bag_1080p_30_Low_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\speed_bag_1080p_30_Low\speed_bag_1080p_30_Low_hidden_test.yuv,570,150,150,150,42.59764664157396,49.22371838864311,47.105534264088064,43.7784424251402,150,42.60436473704673,49.252677647084326,47.141154325151845,43.78844867585512,150,1.3322875032150205,46.88482406614302,0.3047106224279835,53.29192766568289,0.45539197530864195,51.546949874431604,1.0148754350994513,48.06667620262789,138683577,18731819,23836203,58,12,20,78,2.999499421296296,43.36031578384351,1142267,39,OK
StegAV1,SpeedBag,Middle,5000,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_Middle\speed_bag_1080p_30_Middle_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\1024\speed_bag_1080p_30_Middle\speed_bag_1080p_30_Middle_hidden_test.yuv,570,150,150,150,44.34407281806723,50.27108516977143,48.33068749201645,45.44659198770213,150,44.33981288230561,50.277035589344514,48.33654418160445,45.44375885376965,150,0.9012152552726338,48.58251826257473,0.2318295010288066,54.47911660393075,0.34045978652263376,52.81014538371495,0.6961917181069959,49.70351508253776,115390363,16160082,20876433,54,10,16,78,1.6443836805555556,45.97077202830043,940734,20,OK
StegAV1,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\256\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,38.50178277871337,44.06419558735151,42.5462225618363,39.58838667857994,300,0.005678882137345679,70.58817505678302,0.00239897762345679,74.33054163777346,0.003048797582304527,73.28951769499044,0.0046938839591906725,71.41548011972208,1106695,190647,203151,32,9,9,0,1.7036646412037038,45.81696250958639,1106695,32,OK
StegAV1,Fallout4,Low,1200,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_Low\Fallout4_1080p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\256\Fallout4_1080p_60_Low\Fallout4_1080p_60_Low_hidden_test.yuv,3602,300,300,300,33.60708874092834,40.085382323572496,38.21696773653788,34.78854331780895,300,33.59618189475699,40.06621660847955,38.20689388550307,34.7772926138686,300,13.513432793209876,36.82314674778936,1.8863710455246914,45.374532391820786,2.909470904063786,43.49266342444763,9.80826218707133,38.214882943056836,417400095,72844479,77435026,207,75,127,24,34.55159915123457,32.746122082464105,1696341,185,OK
StegAV1,Fallout4,Middle,5000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_Middle\Fallout4_1080p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\256\Fallout4_1080p_60_Middle\Fallout4_1080p_60_Middle_hidden_test.yuv,3602,300,300,300,37.20771144919043,43.1285430608687,41.546076572541004,38.338973210744804,300,37.20760760549967,43.128475311759765,41.54602766650009,38.338875739125704,300,0.007341766332304526,69.47279802847265,0.0028248713991769546,73.62081679296199,0.0036408629115226338,72.51876034004853,0.005972133273319616,70.36950870049773,1162302,208439,221073,29,11,13,0,2.202529899691358,44.701585481276034,1162302,29,OK
StegAV1,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\256\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.608603055472905,48.54725829707199,49.123423738262545,44.76102279910383,300,1.1867978407118056,47.38703613388088,0.3169691550925926,53.12063358665444,0.2903079427083333,53.50221442751662,0.8924114101080247,48.625152464599715,102961551,15256907,14423500,41,23,23,59,1.682961154513889,45.870062690007984,415973,18,OK
StegAV1,Johnny,Low,1200,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\StegAV1\256\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,601,300,300,300,42.031482608534944,47.54284943884271,48.11379316898342,43.25433918611668,300,41.98828245271302,47.46360013799511,48.0509649641166,43.2078218816391,300,1.9191672887731481,45.29967528172823,0.5022773148148149,51.12136797028938,0.4582624565972222,51.51966081979077,1.439534821084105,46.548581863243356,120410550,18819064,17989436,55,35,33,30,2.494411892361111,44.16112192475318,396963,35,OK
